data_provenance,project_id,project_name,highway_number,state,project_type,contractor,project_length_km,original_contract_value_inr_cr,planned_start_date,planned_completion_date,planned_duration_months,reporting_month,months_since_start,project_status,planned_physical_progress_pct,actual_physical_progress_pct,physical_progress_variance_pct,planned_financial_progress_pct,actual_financial_progress_pct,financial_progress_variance_pct,planned_expenditure_inr_cr,actual_expenditure_inr_cr,expenditure_variance_pct,land_acquisition_delay_days,utility_shifting_delay_days,environment_clearance_delay_days,material_delay_days,labour_shortage_days,equipment_unavailability_days,weather_disruption_days,contractor_productivity_factor,traffic_diversion_delay_days,design_change_delay_days,approval_delay_days,planned_cost_to_date_inr_cr,actual_cost_to_date_inr_cr,material_cost_inr_cr,labour_cost_inr_cr,equipment_cost_inr_cr,variation_cost_inr_cr,delay_related_cost_inr_cr,final_delay_days,significant_delay,final_cost_overrun_pct,cost_overrun
SYNTHETIC,HRI-0003,NH-927 Road Widening Package 17,NH-927,Telangana,Road Widening (2 to 4 lane),Malwa Builders Pvt Ltd,30.09,247.6,2020-02-01,2021-03-01,13,2021-02,12,Ongoing,98.32,83.23,-15.09,98.32,76.43,-21.88,243.43,189.25,-21.88,0.0,1.3,0.0,0.0,0.0,0.0,41.7,0.816,0.4,0.0,0.0,243.43,206.52,114.8,54.17,36.99,0.0,0.57,61,1,4.4,0
SYNTHETIC,HRI-0003,NH-927 Road Widening Package 17,NH-927,Telangana,Road Widening (2 to 4 lane),Malwa Builders Pvt Ltd,30.09,247.6,2020-02-01,2021-03-01,13,2021-03,13,Ongoing,100.0,89.86,-10.14,100.0,82.14,-17.86,247.6,203.38,-17.86,0.0,1.3,0.0,0.0,0.0,0.0,43.8,0.91,0.4,0.0,0.0,247.6,221.83,123.11,57.86,40.27,0.0,0.59,61,1,4.4,0
SYNTHETIC,HRI-0003,NH-927 Road Widening Package 17,NH-927,Telangana,Road Widening (2 to 4 lane),Malwa Builders Pvt Ltd,30.09,247.6,2020-02-01,2021-03-01,13,2021-04,14,Ongoing,100.0,96.43,-3.57,100.0,87.73,-12.27,247.6,217.21,-12.27,0.0,1.3,0.0,0.0,0.5,0.0,44.5,0.896,0.4,0.0,0.0,247.6,240.47,133.36,62.63,43.88,0.0,0.61,61,1,4.4,0
SYNTHETIC,HRI-0003,NH-927 Road Widening Package 17,NH-927,Telangana,Road Widening (2 to 4 lane),Malwa Builders Pvt Ltd,30.09,247.6,2020-02-01,2021-03-01,13,2021-05,15,Completed,100.0,100.0,0.0,100.0,93.6,-6.4,247.6,231.77,-6.4,0.0,1.3,0.0,0.0,0.5,0.0,45.1,0.945,0.4,0.0,0.0,247.6,258.49,143.98,66.64,47.25,0.0,0.62,61,1,4.4,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2021-12,1,Ongoing,1.46,6.28,4.83,1.46,6.39,4.93,3.3,14.46,4.93,0.0,0.0,0.0,0.0,10.8,0.0,1.5,1.027,0.0,0.0,0.0,3.3,12.31,6.58,2.87,2.68,0.0,0.18,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-01,2,Ongoing,5.54,14.84,9.3,5.54,15.33,9.8,12.53,34.69,9.8,0.0,0.0,0.0,0.0,10.8,0.0,1.6,1.095,0.0,0.0,0.0,12.53,31.03,16.9,7.54,6.41,0.0,0.18,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-02,3,Ongoing,11.81,22.29,10.48,11.81,23.2,11.39,26.71,52.49,11.39,0.0,0.0,0.0,0.0,10.8,0.0,2.8,1.148,0.0,0.0,0.0,26.71,46.63,26.12,11.54,8.78,0.0,0.2,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-03,4,Ongoing,19.83,30.84,11.02,19.83,32.23,12.4,44.85,72.91,12.4,0.0,0.0,0.0,0.0,10.8,0.0,2.8,1.143,0.0,2.7,0.0,44.85,68.88,37.27,16.48,12.83,2.1,0.2,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-04,5,Ongoing,29.15,39.47,10.32,29.15,,,65.96,,,2.6,0.0,0.0,0.0,10.8,0.0,3.5,1.168,0.0,2.7,0.0,65.96,88.21,48.93,21.02,15.92,2.1,0.24,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-05,6,Ongoing,39.36,49.16,9.8,39.36,52.36,13.0,89.04,118.45,13.0,2.6,0.0,0.0,0.0,10.8,0.0,3.6,1.162,0.0,2.7,0.0,89.04,108.65,60.36,25.69,20.25,2.1,0.25,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-06,7,Ongoing,50.0,57.32,7.32,50.0,61.19,11.19,113.11,138.44,11.19,2.6,0.0,0.0,0.0,10.8,0.0,8.0,1.192,0.0,2.7,0.0,113.11,124.44,69.03,30.09,22.9,2.1,0.32,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-07,8,Ongoing,60.64,66.14,5.5,60.64,70.52,9.88,137.19,159.54,9.88,2.6,0.0,0.0,0.0,10.8,0.0,9.3,1.185,0.0,2.7,0.0,137.19,143.55,80.09,34.71,26.32,2.1,0.33,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-08,9,Ongoing,70.85,74.43,3.59,70.85,79.24,8.4,160.27,179.27,8.4,2.6,0.0,0.0,0.0,10.8,0.0,17.0,1.228,0.0,2.7,0.0,160.27,161.53,89.86,39.65,29.52,2.1,0.41,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-09,10,Ongoing,80.17,81.52,1.34,80.17,86.65,6.47,181.38,196.02,6.47,2.6,0.0,0.0,0.0,10.8,0.0,21.8,1.061,0.0,2.7,0.0,181.38,175.59,98.15,43.06,31.81,2.1,0.47,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-10,11,Ongoing,88.19,89.34,1.14,88.19,94.88,6.69,199.52,214.65,6.69,2.6,0.0,0.0,0.0,10.8,0.0,23.7,1.044,0.0,2.7,0.0,199.52,192.84,107.7,47.77,34.78,2.1,0.5,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-11,12,Ongoing,94.46,96.41,1.95,94.46,100.0,5.54,213.7,226.23,5.54,2.6,0.0,0.0,0.0,10.8,0.0,24.9,1.035,0.0,2.7,0.0,213.7,207.47,116.32,51.24,37.29,2.1,0.51,-31,0,1.88,0
SYNTHETIC,HRI-0004,NH-899 Road Widening Package 4,NH-899,Gujarat,Road Widening (2 to 4 lane),Vindhya Engineering & Constructions Ltd,25.6,226.23,2021-11-01,2023-01-01,14,2022-12,13,Completed,98.54,100.0,1.46,98.54,100.0,1.46,222.93,226.23,1.46,2.6,0.0,0.0,0.0,10.8,0.0,26.5,1.052,0.0,13.7,0.0,222.93,230.49,125.62,55.7,40.99,7.66,0.53,-31,0,1.88,0
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2024-06,1,Ongoing,1.97,7.81,5.84,1.97,7.89,5.92,6.34,25.4,5.92,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.093,0.0,0.0,0.0,6.34,25.12,13.21,6.61,5.24,0.0,0.05,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2024-07,2,Ongoing,7.41,14.11,6.7,7.41,14.25,6.84,23.86,45.89,6.84,0.0,0.0,0.0,12.5,0.0,0.0,20.4,0.983,0.0,0.0,0.0,23.86,47.59,25.39,12.32,9.53,0.0,0.35,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2024-08,3,Ongoing,15.62,20.42,4.79,15.62,20.69,5.07,50.33,66.64,5.07,0.0,0.0,0.0,12.5,0.0,0.0,30.4,0.966,0.0,0.0,0.0,50.33,68.7,36.63,17.72,13.83,0.0,0.51,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2024-09,4,Ongoing,25.93,25.72,-0.2,25.93,25.86,-0.07,83.5,83.28,-0.07,0.0,0.0,0.0,12.5,0.0,0.0,64.1,0.986,0.0,0.0,0.0,83.5,87.93,47.31,22.82,16.7,0.0,1.1,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),,27.19,322.09,2024-05-01,2025-05-01,12,2024-10,5,Ongoing,37.62,31.92,-5.7,37.62,31.96,-5.66,121.16,102.94,-5.66,0.0,0.0,0.0,12.5,0.0,6.0,69.0,0.954,1.7,0.0,0.0,121.16,106.89,58.11,27.63,19.82,0.0,1.32,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2024-11,6,Ongoing,50.0,40.04,-9.96,50.0,39.72,-10.28,161.04,127.94,-10.28,0.0,0.0,0.0,12.5,0.0,6.0,69.1,0.985,1.7,0.0,0.0,161.04,134.5,74.57,34.3,24.32,0.0,1.32,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2024-12,7,Ongoing,62.38,47.04,-15.35,62.38,46.29,-16.09,200.93,149.1,-16.09,0.4,0.0,0.0,12.5,0.0,6.0,71.3,0.968,1.7,0.0,0.0,200.93,158.9,88.12,40.01,29.42,0.0,1.35,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2025-01,8,Ongoing,74.07,54.37,-19.7,74.07,53.06,-21.01,238.59,170.9,-21.01,0.4,0.0,0.0,12.5,0.0,6.0,72.0,0.934,1.7,0.0,0.0,238.59,185.29,102.7,46.76,34.48,0.0,1.36,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2025-02,9,Ongoing,84.38,61.98,-22.4,84.38,59.78,-24.59,271.76,192.55,-24.59,0.4,0.0,0.0,12.5,0.0,6.0,72.7,0.914,1.7,0.0,0.0,271.76,213.85,118.4,54.46,39.63,0.0,1.37,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2025-03,10,Ongoing,92.59,68.57,-24.03,92.59,65.66,-26.93,298.23,211.48,-26.93,0.4,3.5,0.0,12.5,0.0,6.0,,0.836,1.7,0.0,0.0,298.23,235.7,131.05,59.36,43.82,0.0,1.48,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2025-04,11,Ongoing,98.03,74.85,-23.18,98.03,71.0,-27.03,315.75,228.69,-27.03,0.4,3.5,0.0,12.5,0.0,6.0,75.2,0.901,1.7,0.0,0.0,315.75,256.32,142.42,64.46,47.95,0.0,1.49,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2025-05,12,Ongoing,100.0,81.69,-18.31,100.0,76.96,-23.04,322.09,247.89,-23.04,0.4,3.5,0.0,12.5,0.0,,78.4,0.864,1.7,0.0,0.0,322.09,279.05,154.81,70.35,52.36,0.0,1.54,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2025-06,13,Ongoing,100.0,87.25,-12.75,100.0,81.93,-18.07,322.09,263.88,-18.07,0.4,3.5,0.0,12.5,0.0,6.0,93.7,0.821,1.7,0.0,0.0,322.09,296.83,165.17,74.68,55.19,0.0,1.78,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2025-07,14,Ongoing,100.0,93.06,-6.94,100.0,87.15,-12.85,322.09,280.71,-12.85,14.4,3.5,0.0,12.5,0.0,6.0,96.9,0.874,1.7,0.0,0.0,322.09,318.08,176.81,80.1,59.14,0.0,2.03,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2025-08,15,Ongoing,100.0,99.52,-0.48,100.0,93.07,-6.93,322.09,299.77,-6.93,14.4,3.5,0.0,12.5,0.6,6.0,97.0,0.895,1.7,0.0,0.0,322.09,340.46,189.42,86.0,62.99,0.0,2.04,123,1,18.99,1
SYNTHETIC,HRI-0005,NH-160 Road Widening Package 10,NH-160,West Bengal,Road Widening (2 to 4 lane),Skyline Constructions Pvt Ltd,27.19,322.09,2024-05-01,2025-05-01,12,2025-09,16,Completed,100.0,100.0,0.0,100.0,99.35,-0.65,322.09,319.99,-0.65,14.4,3.5,0.0,12.5,0.6,,99.3,0.879,7.0,0.0,18.3,322.09,383.24,201.86,92.64,67.72,18.88,2.14,123,1,18.99,1
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2021-09,1,Ongoing,0.8,4.1,3.3,0.8,3.99,3.18,5.98,29.7,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.869,0.0,0.0,0.0,5.98,30.0,16.71,8.09,5.19,0.0,0.01,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2021-10,2,Ongoing,3.09,8.74,5.65,3.09,8.54,5.45,23.03,63.63,5.45,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.845,0.0,0.0,0.0,23.03,65.1,36.27,16.9,11.89,0.0,0.03,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2021-11,3,Ongoing,6.69,12.76,6.07,6.69,12.5,5.81,49.87,93.15,5.81,0.0,0.0,0.0,0.0,3.1,0.0,2.7,0.823,0.0,0.0,0.0,49.87,94.41,52.59,23.7,18.06,0.0,0.06,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2021-12,4,Ongoing,11.43,17.48,6.05,11.43,17.14,5.71,85.17,127.7,5.71,0.0,0.0,0.0,0.0,3.1,0.0,3.4,0.773,0.0,0.0,0.0,85.17,129.38,72.86,32.01,24.43,0.0,0.07,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-01,5,Ongoing,17.13,21.62,4.49,17.13,21.04,3.91,127.65,156.81,3.91,0.0,0.0,0.0,0.0,3.1,0.0,4.9,0.808,0.0,0.0,0.0,127.65,158.63,88.66,40.13,29.73,0.0,0.11,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-02,6,Ongoing,23.62,27.28,3.66,23.62,26.25,2.63,176.0,195.61,2.63,0.0,0.0,0.0,0.0,3.1,0.0,5.7,0.863,0.0,0.0,0.0,176.0,199.91,112.71,50.58,36.51,0.0,0.12,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-03,7,Ongoing,30.72,32.09,1.37,30.72,30.71,-0.01,228.9,228.86,-0.01,10.2,0.0,0.0,0.0,3.1,0.0,6.4,0.805,0.0,0.0,0.0,228.9,237.33,133.76,59.35,43.85,0.0,0.37,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-04,8,Ongoing,38.26,36.32,-1.93,38.26,34.69,-3.56,285.07,258.52,-3.56,10.2,0.0,0.0,0.0,3.1,2.9,6.6,0.782,0.0,0.0,0.0,285.07,270.65,151.65,68.04,50.53,0.0,0.42,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-05,9,Ongoing,46.06,41.0,-5.06,46.06,39.12,-6.93,343.19,291.52,-6.93,10.2,0.0,0.0,0.0,3.1,2.9,7.5,0.718,0.0,0.0,0.0,343.19,303.73,170.51,75.44,57.33,0.0,0.44,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-06,10,Ongoing,53.94,45.29,-8.66,53.94,,,401.97,,,10.2,0.0,0.0,0.0,3.8,2.9,11.8,0.765,0.0,0.0,0.0,401.97,335.97,188.62,83.31,63.52,0.0,0.51,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-07,11,Ongoing,61.74,48.2,-13.55,61.74,46.06,-15.69,460.09,343.19,-15.69,10.2,0.0,0.0,0.0,3.8,2.9,61.3,0.81,0.0,0.0,0.0,460.09,358.35,200.0,88.96,67.98,0.0,1.41,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-08,12,Ongoing,69.28,51.66,-17.62,69.28,49.31,-19.97,516.26,367.42,-19.97,10.2,0.0,0.0,0.0,3.8,2.9,88.0,0.792,0.0,0.0,0.0,516.26,384.29,213.39,96.31,72.75,0.0,1.84,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-09,13,Ongoing,76.38,55.9,-20.48,76.38,53.35,-23.03,569.16,397.55,-23.03,10.2,0.0,0.0,0.0,3.8,2.9,92.1,0.834,0.0,0.0,0.0,569.16,415.97,230.4,105.06,78.62,0.0,1.89,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-10,14,Ongoing,82.87,60.49,-22.38,82.87,57.47,-25.4,617.51,428.24,-25.4,10.2,0.0,0.0,0.0,3.8,2.9,92.4,0.854,0.0,0.0,0.0,617.51,450.62,250.29,113.66,84.78,,1.89,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-11,15,Ongoing,88.57,66.47,-22.1,88.57,62.68,-25.89,659.99,467.09,-25.89,10.2,0.0,0.0,0.0,3.8,2.9,92.5,0.935,0.0,0.0,0.0,659.99,498.35,277.04,125.3,94.11,0.0,1.9,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2022-12,16,Ongoing,93.31,71.03,-22.28,93.31,66.56,-26.75,695.29,495.98,-26.75,10.2,0.0,0.0,0.0,23.1,2.9,94.6,0.874,0.0,0.0,0.0,695.29,533.16,296.87,134.26,99.63,0.0,2.4,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2023-01,17,Ongoing,96.91,74.09,-22.82,96.91,69.26,-27.65,722.13,516.09,-27.65,10.2,0.0,0.0,0.0,30.4,2.9,94.7,0.92,0.0,0.0,0.0,722.13,555.57,309.27,139.78,103.94,0.0,2.57,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2023-02,18,Ongoing,99.2,79.44,-19.76,99.2,73.99,-25.2,739.18,551.37,-25.2,10.2,0.0,0.0,0.0,30.4,2.9,99.3,0.958,0.0,0.0,0.8,739.18,590.27,327.76,148.01,110.69,1.15,2.65,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2023-03,19,Ongoing,100.0,85.46,-14.54,100.0,79.24,-20.76,745.16,590.46,-20.76,10.2,0.0,0.0,0.0,30.4,2.9,100.2,1.015,0.0,0.0,0.8,745.16,638.99,352.77,161.42,120.98,1.15,2.66,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,,36.14,745.16,2021-08-01,2023-03-01,19,2023-04,20,Ongoing,100.0,91.08,-8.92,100.0,84.37,-15.63,745.16,628.68,-15.63,10.2,0.0,0.0,0.0,30.4,2.9,101.4,1.048,0.0,0.0,0.8,745.16,682.61,377.57,172.86,128.35,1.15,2.68,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2023-05,21,Ongoing,100.0,96.21,-3.79,100.0,,,745.16,,,10.2,0.0,0.0,0.0,30.4,2.9,102.0,1.084,0.0,0.0,0.8,745.16,720.05,397.79,181.85,136.56,1.15,2.69,92,1,2.78,0
SYNTHETIC,HRI-0006,NH-698 Greenfield Highway Package 8,NH-698,Telangana,Greenfield Highway,Malwa Builders Pvt Ltd,36.14,745.16,2021-08-01,2023-03-01,19,2023-06,22,Completed,100.0,100.0,0.0,100.0,93.84,-6.16,745.16,699.27,-6.16,10.2,0.0,0.0,0.0,30.4,5.4,105.5,1.098,0.0,0.0,0.8,745.16,765.91,424.26,192.56,145.17,1.15,2.77,92,1,2.78,0
SYNTHETIC,HRI-0007,NH-377 Bridge/ROB/Flyover Package 13,NH-377,Gujarat,Bridge/ROB/Flyover,Sunrise Engineering & Constructions Ltd,6.48,664.38,2019-08-01,2021-10-01,26,2019-09,1,Ongoing,0.43,4.39,3.96,0.43,4.38,3.95,2.87,29.12,3.95,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.003,0.0,0.0,0.0,2.87,25.53,14.05,6.32,5.11,0.0,0.04,31,0,5.71,0
SYNTHETIC,HRI-0007,NH-377 Bridge/ROB/Flyover Package 13,NH-377,Gujarat,Bridge/ROB/Flyover,Sunrise Engineering & Constructions Ltd,6.48,664.38,2019-08-01,2021-10-01,26,2019-10,2,Ongoing,1.68,7.82,6.14,1.68,7.77,6.09,11.19,51.64,6.09,2.3,0.0,0.0,0.0,0.0,0.0,8.8,0.915,0.0,0.0,0.0,11.19,46.11,25.87,11.01,9.1,0.0,0.13,31,0,5.71,0
SYNTHETIC,HRI-0007,NH-377 Bridge/ROB/Flyover Package 13,NH-377,Gujarat,Bridge/ROB/Flyover,Sunrise Engineering & Constructions Ltd,6.48,664.38,2019-08-01,2021-10-01,26,2019-11,3,Ongoing,3.69,11.99,8.3,3.69,12.16,8.47,24.49,80.77,8.47,2.3,0.0,0.0,0.0,0.0,0.0,11.1,0.928,0.0,0.0,0.0,24.49,72.32,41.17,17.52,13.47,0.0,0.16,31,0,5.71,0
SYNTHETIC,HRI-0007,NH-377 Bridge/ROB/Flyover Package 13,NH-377,Gujarat,Bridge/ROB/Flyover,Sunrise Engineering & Constructions Ltd,6.48,664.38,2019-08-01,2021-10-01,26,2019-12,4,Ongoing,6.37,15.68,9.31,6.37,16.13,9.75,42.34,107.14,9.75,2.3,0.0,0.0,4.7,0.0,0.0,11.1,0.886,0.0,0.0,0.0,42.34,100.3,55.51,24.95,19.64,0.0,0.2,31,0,5.71,0
